Cod;Country;Citycode;City;Population2000;PM10Concentration1999;Region;IncomeGroup
CHN;China;1560345;Dongsen;185751;78;East Asia & Pacific;Upper middle income
CHN;China;1560055;Dongshan;1785218;64;East Asia & Pacific;Upper middle income
CHN;China;1560040;Dongwan;2194346;72;East Asia & Pacific;Upper middle income
CHN;China;1560165;Dongying;814248;79;East Asia & Pacific;Upper middle income
CHN;China;1560209;Dunhua;602798;61;East Asia & Pacific;Upper middle income
CHN;China;1560354;Dunhuang;142455;95;East Asia & Pacific;Upper middle income
CHN;China;1560232;Duyan;527029;66;East Asia & Pacific;Upper middle income
CHN;China;1560150;Enshi;900260;80;East Asia & Pacific;Upper middle income
CHN;China;1560113;Ezhou;1127242;82;East Asia & Pacific;Upper middle income
CHN;China;1560098;Fengcheng;1287284;79;East Asia & Pacific;Upper middle income
CHN;China;1560363;Fengshan;352475;25;East Asia & Pacific;Upper middle income
CHN;China;1560373;Fenyuan Shie;186679;54;East Asia & Pacific;Upper middle income
CHN;China;1560227;Foshan;542513;81;East Asia & Pacific;Upper middle income
CHN;China;1560196;Fuan;664013;61;East Asia & Pacific;Upper middle income
CHN;China;1560267;Fujin;444265;77;East Asia & Pacific;Upper middle income
CHN;China;1560101;Fulin;1269345;70;East Asia & Pacific;Upper middle income
CHN;China;1560062;Fushun;1753602;92;East Asia & Pacific;Upper middle income
CHN;China;1560140;Fuxin;938909;82;East Asia & Pacific;Upper middle income
CHN;China;1560320;Fuyang;293548;95;East Asia & Pacific;Upper middle income
CHN;China;1560110;Fuyu;1193819;92;East Asia & Pacific;Upper middle income
CHN;China;1560058;Fuzhou (Fujian Sheng);1763365;79;East Asia & Pacific;Upper middle income
CHN;China;1560250;Ganzhou;494560;74;East Asia & Pacific;Upper middle income
CHN;China;1560154;Gaocheng;866026;108;East Asia & Pacific;Upper middle income
CHN;China;1560253;Gejiu;485861;56;East Asia & Pacific;Upper middle income
CHN;China;1560127;Guangshui;1032609;76;East Asia & Pacific;Upper middle income
CHN;China;1560121;Guangyuan;1086407;79;East Asia & Pacific;Upper middle income
CHN;China;1560007;Guangzhou;4949982;75;East Asia & Pacific;Upper middle income
CHN;China;1560184;Guichi;721483;76;East Asia & Pacific;Upper middle income
CHN;China;1560063;Guikong;1740184;52;East Asia & Pacific;Upper middle income
CHN;China;1560187;Guilin;704146;87;East Asia & Pacific;Upper middle income
CHN;China;1560043;Guiyang;2103180;84;East Asia & Pacific;Upper middle income
CHN;China;1560240;Haikou;518054;67;East Asia & Pacific;Upper middle income
CHN;China;1560332;Hailer;252173;74;East Asia & Pacific;Upper middle income
CHN;China;1560144;Hailun;927071;84;East Asia & Pacific;Upper middle income
CHN;China;1560327;Hami;267970;110;East Asia & Pacific;Upper middle income
CHN;China;1560269;Hancheng;436504;92;East Asia & Pacific;Upper middle income
CHN;China;1560038;Handan;2235338;113;East Asia & Pacific;Upper middle income
CHN;China;1560026;Hangzhou;3271558;78;East Asia & Pacific;Upper middle income
CHN;China;1560222;Hanzhong;558048;91;East Asia & Pacific;Upper middle income
CHN;China;1560084;Haozhou;1513916;38;East Asia & Pacific;Upper middle income
CHN;China;1560010;Harbin;4544931;91;East Asia & Pacific;Upper middle income
CHN;China;1560256;Hebi;476736;93;East Asia & Pacific;Upper middle income
CHN;China;1560298;Hechi;366187;74;East Asia & Pacific;Upper middle income
CHN;China;1560088;Hefei;1389128;92;East Asia & Pacific;Upper middle income
CHN;China;1560164;Hegang;817441;61;East Asia & Pacific;Upper middle income
CHN;China;1560351;Heihe;155517;78;East Asia & Pacific;Upper middle income
CHN;China;1560276;Hengshui;416643;107;East Asia & Pacific;Upper middle income
CHN;China;1560036;Hengyang;2292975;79;East Asia & Pacific;Upper middle income
CHN;China;1560347;Hetian;174126;68;East Asia & Pacific;Upper middle income
CHN;China;1560191;Heyuan;688354;76;East Asia & Pacific;Upper middle income
CHN;China;1560087;Heze;1458962;120;East Asia & Pacific;Upper middle income
CHN;China;1560111;Hohhoit;1185655;89;East Asia & Pacific;Upper middle income
CHN;China;1560337;Homa;225490;89;East Asia & Pacific;Upper middle income
CHN;China;1560139;Honghu;939610;81;East Asia & Pacific;Upper middle income
CHN;China;1560314;Houzhou;313527;53;East Asia & Pacific;Upper middle income
CHN;China;1560361;Hsinchu;398243;43;East Asia & Pacific;Upper middle income
CHN;China;1560362;Hsinchuang;377024;28;East Asia & Pacific;Upper middle income
CHN;China;1560368;Hsintien;287943;69;East Asia & Pacific;Upper middle income
CHN;China;1560273;Hua;428759;81;East Asia & Pacific;Upper middle income
